id,original_id,smirks,sources
EVODEX.1-E1231,109509114467174498119113226461459413442942593068292663298289204291118750632407,[#6:23]-[#6:24](-[#8]-[#6](=[#8])-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H:75])-[H:76].[#8:43](-[H:124])-[H]>>[#6:23]-[#6:24](-[#8:43]-[H:124])(-[H:75])-[H:76],"EVODEX.1-P3929,EVODEX.1-P4032,EVODEX.1-P4040,EVODEX.1-P3933,EVODEX.1-P4043"
EVODEX.1-E1232,51331626103351857174937884391917595524412533703658926409937403343593202182086,[#7:1](-[#6@@:2](-[#6:3])(-[#6:7]=[#8:8])-[H])(-[H:30])-[H:31]>>[#6:2](-[#6:3])(-[#6:7]=[#8:8])=[#8].[#7:1](-[#6@](-[#6](=[#8])-[#8]-[H])(-[#6](-[#6]1:[#6](-[H]):[#7](-[H]):[#6]2:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1:2)(-[H])-[H])-[H])(-[H:30])-[H:31],"EVODEX.1-P2959,EVODEX.1-P3131,EVODEX.1-P3128,EVODEX.1-P3134,EVODEX.1-P3195"
EVODEX.1-E1233,110004628280078386995732010011568739559946603470609797931580267315573043708269,[#6:42](-[#6@:40])(=[#8:43])-[#8:44]-[H:107].([#8:70]-[#15:71](=[#8:72])(-[#8:73])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H].[#8:80]-[#6@@:79](-[#6@@:64])(-[H:132])-[#6@:81](-[#6@:62])(-[#8:82])-[H:134])>>[#6:42](-[#6@:40])(=[#8:43])-[#7](-[#6@@](-[#6](-[#16]-[H])(-[H])-[H])(-[#6](=[#8])-[#8]-[H])-[H])-[H].([#8:44](-[#15:71](-[#8:70])(=[#8:72])-[#8:73])-[H:107].[#8:82]-[#6@:81](-[#6@:62])(-[H:134])-[#6@@:79](-[#6@@:64])(-[#8:80])-[H:132]),"EVODEX.1-P7434,EVODEX.1-P7421,EVODEX.1-P7395,EVODEX.1-P7503,EVODEX.1-P7374"
EVODEX.1-E1234,47518320954290343675741482294280074958417341355371102171484990281990038646062,[#6:17](-[#6@:15])(=[#8:18])-[#8:19]-[H:64].([#8:38]-[#15:39](=[#8:40])(-[#8:41])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H].[#8:48]-[#6@@:47](-[#6@@:32])(-[H:83])-[#6@:49](-[#6@:30])(-[#8:50])-[H:85])>>[#6](-[#16]-[#6](-[#6](-[#6@](-[#7](-[#6:17](-[#6@:15])=[#8:18])-[H])(-[#6](=[#8])-[#8]-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])(-[H])-[H].([#8:19](-[#15:39](-[#8:38])(=[#8:40])-[#8:41])-[H:64].[#8:50]-[#6@:49](-[#6@:30])(-[H:85])-[#6@@:47](-[#6@@:32])(-[#8:48])-[H:83]),"EVODEX.1-P7378,EVODEX.1-P7163,EVODEX.1-P7369,EVODEX.1-P7220,EVODEX.1-P7481"
EVODEX.1-E1235,69602799707719390528253671828155425097267542571467169814004758858260164028705,[#8]=[#15](-[#8]-[H])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#6:58](-[#6:59])(-[H:144])-[H:145]>>[#6](-[#6](-[#6](-[H])(-[H])-[H])(-[#6](-[#6@](-[#7](-[#6](=[#8])-[#6@@](-[#7](-[#6](=[#8])-[#6@](-[#6](-[#16]-[#6:58](-[#6:59])(-[H:144])-[H:145])(-[H])-[H])(-[#7](-[#6](=[#8])-[#6](-[#7](-[#16](=[#8])(=[#8])-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]2:[#6](-[#7](-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1:2)-[H])(-[H])-[H])-[H])-[H])-[H])(-[#6](-[#6](-[H])(-[H])-[H])(-[#6](-[H])(-[H])-[H])-[H])-[H])-[H])(-[#6](=[#8])-[#7](-[#6@@](-[#6](-[#8]-[H])(-[H])-[H])(-[#6](=[#8])-[#8]-[H])-[H])-[H])-[H])(-[H])-[H])-[H])(-[H])(-[H])-[H],"EVODEX.1-P2687,EVODEX.1-P2671,EVODEX.1-P2686,EVODEX.1-P2681,EVODEX.1-P2673"
EVODEX.1-E1236,106178434896042110017648365544326376690641656237894284679423070045614529217280,[#15:54]-[#8:57]-[#6:58](-[#6:59])(-[H:144])-[H:145]>>[#6](-[#6](-[#6](-[H])(-[H])-[H])(-[#6](-[#6@](-[#7](-[#6](=[#8])-[#6@@](-[#7](-[#6](=[#8])-[#6@](-[#6](-[#16]-[#6:58](-[#6:59])(-[H:144])-[H:145])(-[H])-[H])(-[#7](-[#6](=[#8])-[#6](-[#7](-[#16](=[#8])(=[#8])-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]2:[#6](-[#7](-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1:2)-[H])(-[H])-[H])-[H])-[H])-[H])(-[#6](-[#6](-[H])(-[H])-[H])(-[#6](-[H])(-[H])-[H])-[H])-[H])-[H])(-[#6](=[#8])-[#7](-[#6@@](-[#6](-[#8]-[H])(-[H])-[H])(-[#6](=[#8])-[#8]-[H])-[H])-[H])-[H])(-[H])-[H])-[H])(-[H])(-[H])-[H].[#15:54]-[#8:57]-[H],"EVODEX.1-P2668,EVODEX.1-P2666,EVODEX.1-P2683,EVODEX.1-P2672,EVODEX.1-P2690"
EVODEX.1-E1237,91772096396517377204148348504365044215661319305152973723866469640384593380788,[#6:40]-[#16:41]-[#6:42]>>[#7](-[#6]1:[#7]:[#6](-[H]):[#7]:[#6]2:[#6]:1:[#7]:[#6](-[H]):[#7]:2-[#6@]1(-[H])-[#8]-[#6@@](-[#6](-[#16:41](-[#6:40])-[#6:42])(-[H])-[H])(-[H])-[#6@](-[#8]-[H])(-[H])-[#6@]-1(-[#8]-[H])-[H])(-[H])-[H],"EVODEX.1-P2793,EVODEX.1-P2768,EVODEX.1-P2778,EVODEX.1-P2788,EVODEX.1-P2798"
EVODEX.1-E1238,78032380804121367504830650342610070227123376441912806303358112594196397794960,[#6:3]-[#16:4]-[#6:5].[#6:25](-[#6@@:24]-[#6@:39](-[#8:40])(-[H:65])-[#6@:41](-[#6@:22])(-[#8:42])-[H:67])(-[#8:26]-[#15:27]-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H])(-[H:61])-[H:62]>>[#6:3]-[#16:4](-[#6:5])-[#6:25](-[#6@@:24]-[#6@:39](-[#6@:41](-[#6@:22])(-[#8:42])-[H:67])(-[#8:40])-[H:65])(-[H:61])-[H:62].[#8:26](-[#15:27]-[#8]-[H])-[H],"EVODEX.1-P2779,EVODEX.1-P2789,EVODEX.1-P2785,EVODEX.1-P2771,EVODEX.1-P2773"
EVODEX.1-E1239,43299289080634448306065199569331088722252960683315673753893463070780797607454,[#6:3]-[#16:4]-[#6:5].[#6:25](-[#6@@:24]-[#6@:39](-[#8:40])(-[H:65])-[#6@:41](-[#6@:22])(-[#8:42])-[H:67])(-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H])(-[H:61])-[H:62]>>[#6:3]-[#16:4](-[#6:5])-[#6:25](-[#6@@:24]-[#6@:39](-[#6@:41](-[#6@:22])(-[#8:42])-[H:67])(-[#8:40])-[H:65])(-[H:61])-[H:62],"EVODEX.1-P2795,EVODEX.1-P2767,EVODEX.1-P2780,EVODEX.1-P2776,EVODEX.1-P2772"
EVODEX.1-E1240,16634369881336547740186320055526736137255192965575563604334166301323557837965,[#6:3]-[#16:4]-[#6:5].[#6:25](-[#6@@:24]-[#6@:39](-[#8:40])(-[H:65])-[#6@:41](-[#6@:22])(-[#8:42])-[H:67])(-[#8:26]-[#15:27](=[#8:28])(-[#8:29])-[#8:30]-[#15:31])(-[H:61])-[H:62]>>[#6:3]-[#16:4](-[#6:5])-[#6:25](-[#6@@:24]-[#6@:39](-[#6@:41](-[#6@:22])(-[#8:42])-[H:67])(-[#8:40])-[H:65])(-[H:61])-[H:62].[#8:26](-[#15:27](=[#8:28])(-[#8:29])-[#8]-[H])-[H].[#8:30](-[#15:31])-[H],"EVODEX.1-P2790,EVODEX.1-P2784,EVODEX.1-P2799,EVODEX.1-P2769,EVODEX.1-P2786"
EVODEX.1-E1241,4992091415415144409876627569502342298921283891785397768730339461802069995235,[#6:3]-[#16:4]-[#6:5].[#6:25](-[#6@@:24]-[#6@:39](-[#8:40])(-[H:65])-[#6@:41](-[#6@:22])(-[#8:42])-[H:67])(-[#8]-[#15](=[#8])(-[#8]-[H])-[#8:30]-[#15:31])(-[H:61])-[H:62]>>[#6:3]-[#16:4](-[#6:5])-[#6:25](-[#6@@:24]-[#6@:39](-[#6@:41](-[#6@:22])(-[#8:42])-[H:67])(-[#8:40])-[H:65])(-[H:61])-[H:62].[#8:30](-[#15:31])-[H],"EVODEX.1-P2761,EVODEX.1-P2774,EVODEX.1-P2796,EVODEX.1-P2787,EVODEX.1-P2791"
EVODEX.1-E1242,61665496835833325491305790322770355707245566921558343067162158211221606593319,[#8]=[#6](-[#8]-[H])-[#6](-[#6@](-[#7](-[#6:8](=[#8:9])-[#6:10])-[H])(-[#6](=[#8])-[#8]-[H])-[H])(-[H])-[H].[#8:1](-[H:23])-[H]>>[#8:1](-[#6:8](=[#8:9])-[#6:10])-[H:23],"EVODEX.1-P5304,EVODEX.1-P5517,EVODEX.1-P5507,EVODEX.1-P4633,EVODEX.1-P5483"
EVODEX.1-E1243,11212160474618503664653465397541005792058421397793606729810592684138230540804,[#7](-[#6@@:2](-[#6:3])(-[#6:14]=[#8:15])-[H])(-[H])-[H].[#8]=[#6](-[#8]-[H])-[#6](-[#6](=[#8:22])-[#6](=[#8])-[#8]-[H])(-[H])-[H]>>[#6:2](-[#6:3])(-[#6:14]=[#8:15])=[#8:22],"EVODEX.1-P2954,EVODEX.1-P2804,EVODEX.1-P2887,EVODEX.1-P2947,EVODEX.1-P3022"
EVODEX.1-E1244,88161239583244825435140700786933315307887732418190538230574022503609252146105,[#7:1](-[#6@](-[#6](-[#6]1:[#6](-[H]):[#7](-[H]):[#6]2:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1:2)(-[H])-[H])(-[#6](=[#8])-[#8]-[H])-[H])(-[H:37])-[H:38].[#6:21]-[#6:22](=[#8])-[#6:24]=[#8:25]>>[#7:1](-[#6:22](-[#6:21])(-[#6:24]=[#8:25])-[H])(-[H:37])-[H:38],"EVODEX.1-P2958,EVODEX.1-P2955,EVODEX.1-P2974,EVODEX.1-P2977,EVODEX.1-P2962"
EVODEX.1-E1245,66687104353809951267866036667255442490444867037876536232230423202271400894343,[#7:1](-[#6@@](-[#6](-[#6]1:[#6](-[H]):[#7](-[H]):[#6](-[H]):[#7]:1)(-[H])-[H])(-[#6](=[#8])-[#8]-[H])-[H])(-[H:28])-[H:29].[#6:15]-[#6:16](=[#8])-[#6:18]=[#8:19]>>[#7:1](-[#6@@:16](-[#6:15])(-[#6:18]=[#8:19])-[H])(-[H:28])-[H:29],"EVODEX.1-P3008,EVODEX.1-P3011,EVODEX.1-P3010,EVODEX.1-P3013,EVODEX.1-P2869"
EVODEX.1-E1246,76560630175031512569176469346722538240901877263102243501764491174245285396352,[#6:3]-[#6:4](=[#8:5])-[#7](-[#6](-[#6](=[#8])-[#7](-[#6](-[#6](=[#8])-[#8]-[H])(-[H])-[H])-[H])(-[H])-[H])-[H].[#8:18](-[H:32])-[H]>>[#6:3]-[#6:4](=[#8:5])-[#8:18]-[H:32],"EVODEX.1-P4866,EVODEX.1-P4614,EVODEX.1-P4616,EVODEX.1-P4859,EVODEX.1-P4637"
EVODEX.1-E1247,61798617032589954927711274358031416436664865341979110436761563210615319609378,[#7](-[#6](=[#8])-[#6](-[#6](-[#7](-[#6:7](=[#8:8])-[#6:9])-[H])(-[#6](=[#8])-[#8]-[H])-[H])(-[H])-[H])(-[H])-[H].[#8:18](-[H:31])-[H]>>[#6:7](=[#8:8])(-[#6:9])-[#8:18]-[H:31],"EVODEX.1-P4795,EVODEX.1-P5428,EVODEX.1-P5474,EVODEX.1-P4778,EVODEX.1-P4585"
EVODEX.1-E1248,84629734559516501919193977883978643361185943827391419707187010231324461054018,[#7](-[#6@@:11](-[#6:12])(-[#6:17]=[#8:18])-[H])(-[H])-[H].[#7](-[#6](=[#8])-[#6](-[#6](=[#8:6])-[#6](=[#8])-[#8]-[H])(-[H])-[H])(-[H])-[H]>>[#8:6]=[#6:11](-[#6:12])-[#6:17]=[#8:18],"EVODEX.1-P2862,EVODEX.1-P2863,EVODEX.1-P3048,EVODEX.1-P2868,EVODEX.1-P2872"
EVODEX.1-E1249,17939670794220470117173551326616276969568572816764978468312511533400644980601,[#6:7]-[#6@:8](-[#8:9]-[H])(-[#6]#[#7])-[H:13]>>[#6:7]-[#6:8](=[#8:9])-[H:13],"EVODEX.1-P6355,EVODEX.1-P6357,EVODEX.1-P6226,EVODEX.1-P6354,EVODEX.1-P6353"
EVODEX.1-E1250,10327507326630731939590677403581267541223229388169567725350355346579297917708,[#6:5]-[#6@:6](-[#8:7]-[H])(-[#6]#[#7])-[#6:10]>>[#6:5]-[#6:6](=[#8:7])-[#6:10],"EVODEX.1-P6347,EVODEX.1-P6361,EVODEX.1-P6227,EVODEX.1-P6233,EVODEX.1-P6359"
EVODEX.1-E1251,104596103021987421471176312008093543819994968417732694322642580533676998150617,[#6](-[#6@](-[#7](-[H])-[H])(-[#6](=[#8])-[#7]1-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@]-1(-[#6](=[#8])-[#7:13](-[#6:14])-[H:59])-[H])-[H])(-[H])(-[H])-[H]>>[#7:13](-[#6:14])(-[H:59])-[H],"EVODEX.1-P4833,EVODEX.1-P4817,EVODEX.1-P4842,EVODEX.1-P4770,EVODEX.1-P4834"
EVODEX.1-E1252,27395385419516522064950393114771352277563195243567740635858413304932357425866,[#7](-[#6](-[#6](=[#8])-[#7]1-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@]-1(-[#6](=[#8])-[#7:12](-[#6:13])-[H:83])-[H])(-[H])-[H])(-[H])-[H]>>[#7:12](-[#6:13])(-[H:83])-[H],"EVODEX.1-P4840,EVODEX.1-P4839,EVODEX.1-P4841,EVODEX.1-P4838,EVODEX.1-P4752"
EVODEX.1-E1253,42771004352868388791955623532226286315674080798181896640901380224585068476033,[#6:3]-[#6:5](=[#8])-[#6:7]=[#8:8].[#7](-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1-[#6](=[#8])-[#6](-[#6@](-[#7:21](-[H:39])-[H:40])(-[#6](=[#8])-[#8]-[H])-[H])(-[H])-[H])(-[H])-[H]>>[#6:3]-[#6:5](-[#6:7]=[#8:8])(-[#7:21](-[H:39])-[H:40])-[H],"EVODEX.1-P3140,EVODEX.1-P3191,EVODEX.1-P3181,EVODEX.1-P3141,EVODEX.1-P3192"
EVODEX.1-E1254,112409379214603834597490375652055203618139498238727347298674941287037542527016,[#6:3]-[#6:5](=[#8:6])-[#6:7]=[#8:8]>>[#6:3]-[#6:5](-[#6:7]=[#8:8])(-[#7](-[H])-[H])-[H].[#8:6]=[#6](-[#6](-[#6](-[#6]1:[#6](-[#7](-[H])-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1-[H])=[#8])(-[H])-[H])-[#6](=[#8])-[#8]-[H],"EVODEX.1-P3182,EVODEX.1-P3193,EVODEX.1-P3186,EVODEX.1-P3178,EVODEX.1-P3142"
EVODEX.1-E1255,14315844021909700392309650382041170140742933967234488479255443768645863331452,[#6:1]-[#6:2](=[#8:3])-[#7](-[#6@@](-[#6](-[#6](-[#6](-[#7](-[#6](=[#7]-[H])-[#7](-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[#6](=[#8])-[#8]-[H])-[H])-[H].[#8:16](-[H:33])-[H]>>[#6:1]-[#6:2](=[#8:3])-[#8:16]-[H:33],"EVODEX.1-P4936,EVODEX.1-P4923,EVODEX.1-P4815,EVODEX.1-P4928,EVODEX.1-P5185"
EVODEX.1-E1256,5268210787107837413693026953099153032951375533991735183138953623403608362563,([#7]#[#6:2]-[#6:3].[#6:7]-[#6:8]#[#7]).[#8:11](-[H])-[H].[#8:12](-[H:21])-[H]>>([#6:2](-[#6:3])(=[#8:11])-[#8:12]-[H:21].[#6:7]-[#6:8](=[#8])-[#8]-[H]),"EVODEX.1-P5932,EVODEX.1-P5912,EVODEX.1-P5929,EVODEX.1-P5890,EVODEX.1-P5919"
EVODEX.1-E1257,384328070075762192761318442032394623304474670253156350267100609601106511188,[#6:4]-[#6:5](=[#8:6])-[#7](-[#6](-[#6](-[#16](=[#8])(=[#8])-[#8]-[H])(-[H])-[H])(-[H])-[H])-[H].[#8:35](-[H:81])-[H]>>[#6:4]-[#6:5](=[#8:6])-[#8:35]-[H:81],"EVODEX.1-P5619,EVODEX.1-P5620,EVODEX.1-P5616,EVODEX.1-P5618,EVODEX.1-P5698"
EVODEX.1-E1258,76348155414192194144063968722596989442432966045138578837927823449512940940475,[#7](-[#6]1:[#6](-[H]):[#6](-[H]):[#7](-[#6@@]2(-[H])-[#6](-[H])(-[H])-[#6@@](-[#8]-[H])(-[H])-[#6@](-[#6](-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15:21](=[#8:22])(-[#8:23])-[#8:24])(-[H])-[H])(-[H])-[#8]-2):[#6](=[#8]):[#7]:1)(-[H])-[H].[#8:29](-[#6:30])-[H]>>[#15:21](=[#8:22])(-[#8:23])(-[#8:24])-[#8:29]-[#6:30],"EVODEX.1-P3366,EVODEX.1-P3298,EVODEX.1-P4232,EVODEX.1-P3349,EVODEX.1-P3495"
EVODEX.1-E1259,5776982929034012405288994326592612068395030126038253324672257016693371107435,[#6:42](-[#6@:40])(=[#8:43])-[#8]-[H].[#7](-[#6]1:[#7]:[#6](-[H]):[#7]:[#6]2:[#6]:1:[#7]:[#6](-[H]):[#7]:2-[#6@]1(-[H])-[#8]-[#6@@](-[#6](-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8:75]-[#15:76])(-[H])-[H])(-[H])-[#6@](-[#8]-[H])(-[H])-[#6@]-1(-[#8]-[H])-[H])(-[H])-[H]>>[#6:42](-[#6@:40])(=[#8:43])-[#7](-[#6@@](-[#6@@](-[#6](-[H])(-[H])-[H])(-[#8]-[H])-[H])(-[#6](=[#8])-[#8]-[H])-[H])-[H].[#8:75](-[#15:76])-[H],"EVODEX.1-P7281,EVODEX.1-P7237,EVODEX.1-P7277,EVODEX.1-P7334,EVODEX.1-P7508"
EVODEX.1-E1260,47914995840694139078897409806793267552808737843031581415022725251329346827948,[#6:42](-[#6@:40])(=[#8:43])-[#8:44]-[H:108].([#8:71]-[#15:72](=[#8:73])(-[#8:74])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H].[#8:81]-[#6@@:80](-[#6@@:65])(-[H:137])-[#6@:82](-[#6@:63])(-[#8:83])-[H:139])>>[#6:42](-[#6@:40])(=[#8:43])-[#7](-[#6@@](-[#6](-[#6](-[H])(-[H])-[H])(-[#6](-[H])(-[H])-[H])-[H])(-[#6](=[#8])-[#8]-[H])-[H])-[H].([#8:44](-[#15:72](-[#8:71])(=[#8:73])-[#8:74])-[H:108].[#8:83]-[#6@:82](-[#6@:63])(-[H:139])-[#6@@:80](-[#6@@:65])(-[#8:81])-[H:137]),"EVODEX.1-P7367,EVODEX.1-P7209,EVODEX.1-P7453,EVODEX.1-P7339,EVODEX.1-P7513"
EVODEX.1-E1261,39983540782294495328394587893419751477926105437922572466858188419777912326698,[#6:42](-[#6@:40])(=[#8:43])-[#8]-[H].[#7](-[#6]1:[#7]:[#6](-[H]):[#7]:[#6]2:[#6]:1:[#7]:[#6](-[H]):[#7]:2-[#6@]1(-[H])-[#8]-[#6@@](-[#6](-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8:74]-[#15:75])(-[H])-[H])(-[H])-[#6@](-[#8]-[H])(-[H])-[#6@]-1(-[#8]-[H])-[H])(-[H])-[H]>>[#6:42](-[#6@:40])(=[#8:43])-[#7](-[#6](-[#6](-[#8]-[H])(-[H])-[H])(-[#6](=[#8])-[#8]-[H])-[H])-[H].[#8:74](-[#15:75])-[H],"EVODEX.1-P7412,EVODEX.1-P7401,EVODEX.1-P7274,EVODEX.1-P7231,EVODEX.1-P7205"
EVODEX.1-E1262,58167243778987201729672233861750973828731472128880500665215430212535706205146,[#6:42](-[#6@:40])(=[#8:43])-[#8]-[H].[#7](-[#6]1:[#7]:[#6](-[H]):[#7]:[#6]2:[#6]:1:[#7]:[#6](-[H]):[#7]:2-[#6@]1(-[H])-[#8]-[#6@@](-[#6](-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8:73]-[#15:74])(-[H])-[H])(-[H])-[#6@](-[#8]-[H])(-[H])-[#6@]-1(-[#8]-[H])-[H])(-[H])-[H]>>[#6:42](-[#6@:40])(=[#8:43])-[#7](-[#6@@](-[#6](-[H])(-[H])-[H])(-[#6](=[#8])-[#8]-[H])-[H])-[H].[#8:73](-[#15:74])-[H],"EVODEX.1-P7283,EVODEX.1-P7371,EVODEX.1-P7161,EVODEX.1-P6964,EVODEX.1-P7187"
EVODEX.1-E1263,26329219950749149721911575611639121949188981140850653134887094460156438517398,([#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H].[#8:41]-[#6@@:40](-[#6@@:25])(-[H:58])-[#6@:42](-[#6@:23])(-[#8:43])-[H:60]).[#7:7](-[#6@@:8])(-[H:77])-[H]>>[#7](-[#6](-[#6](-[#6](=[#8])-[#7:7](-[#6@@:8])-[H:77])(-[H])-[H])(-[H])-[H])(-[H])-[H].([#8]-[H].[#8:43]-[#6@:42](-[#6@:23])(-[H:60])-[#6@@:40](-[#6@@:25])(-[#8:41])-[H:58]),"EVODEX.1-P6956,EVODEX.1-P6942,EVODEX.1-P6954,EVODEX.1-P6937,EVODEX.1-P6939"
EVODEX.1-E1264,71415594018611998193042645737126351573206214379829922192451852688704555720230,[#7](-[#6]1:[#7]:[#6](-[H]):[#7]:[#6]2:[#6]:1:[#7]:[#6](-[H]):[#7]:2-[#6@]1(-[H])-[#8]-[#6@@](-[#6](-[#8]-[#15](=[#8])(-[#8]-[H])-[#8:37]-[#15:38])(-[H])-[H])(-[H])-[#6@](-[#8]-[H])(-[H])-[#6@]-1(-[#8]-[H])-[H])(-[H])-[H].[#7:9](-[#6@:8])(-[H:75])-[H]>>[#7:9](-[#6@:8])(-[#6](-[#6](-[#6](-[#7](-[H])-[H])(-[H])-[H])(-[H])-[H])=[#8])-[H:75].[#8:37](-[#15:38])-[H],"EVODEX.1-P6955,EVODEX.1-P6943,EVODEX.1-P6948,EVODEX.1-P6952,EVODEX.1-P6947"
EVODEX.1-E1265,23590839755941469679586962440369706183677949230519234046727371438939790400194,[#7](-[#6]1:[#7]:[#6](-[H]):[#7]:[#6]2:[#6]:1:[#7]:[#6](-[H]):[#7]:2-[#6@]1(-[H])-[#8]-[#6@@](-[#6](-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8:41]-[#15:42])(-[H])-[H])(-[H])-[#6@](-[#8]-[H])(-[H])-[#6@]-1(-[#8]-[H])-[H])(-[H])-[H].[#7:1](-[#6:2])(-[H:69])-[H]>>[#7:1](-[#6:2])(-[#6](-[#6@@](-[#7](-[H])-[H])(-[#6](-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[#8]-[H]):[#6](-[H]):[#6]:1-[H])(-[H])-[H])-[H])=[#8])-[H:69].[#8:41](-[#15:42])-[H],"EVODEX.1-P7408,EVODEX.1-P7345,EVODEX.1-P7352,EVODEX.1-P7365,EVODEX.1-P7467"
EVODEX.1-E1266,86148321348307285724525143552954600899851889565342000742387226063998013878457,[#6:42](-[#6@:40])(=[#8:43])-[#8]-[H].[#7](-[#6]1:[#7]:[#6](-[H]):[#7]:[#6]2:[#6]:1:[#7]:[#6](-[H]):[#7]:2-[#6@]1(-[H])-[#8]-[#6@@](-[#6](-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8:76]-[#15:77])(-[H])-[H])(-[H])-[#6@](-[#8]-[H])(-[H])-[#6@]-1(-[#8]-[H])-[H])(-[H])-[H]>>[#6:42](-[#6@:40])(=[#8:43])-[#7](-[#6@@](-[#6@](-[#6](-[#6](-[H])(-[H])-[H])(-[H])-[H])(-[#6](-[H])(-[H])-[H])-[H])(-[#6](=[#8])-[#8]-[H])-[H])-[H].[#8:76](-[#15:77])-[H],"EVODEX.1-P7322,EVODEX.1-P7214,EVODEX.1-P7202,EVODEX.1-P7246,EVODEX.1-P7244"
EVODEX.1-E1267,78538015144502356772967288763627779273455660479018120666062839563720534171482,[#15:16]-[#8:19]-[#15:20](=[#8:21])(-[#8:22])-[#8:23]>>[#15:16]-[#8:19]-[H].[#15:20](=[#8:21])(-[#8:22])(-[#8:23])-[#8]-[#6](-[#6](-[#6]1:[#6](-[#6](-[H])(-[H])-[H]):[#7]:[#6](-[H]):[#16]:1)(-[H])-[H])(-[H])-[H],"EVODEX.1-P3399,EVODEX.1-P3398,EVODEX.1-P3396,EVODEX.1-P3397,EVODEX.1-P3400"
EVODEX.1-E1268,115117897444537341039429849237885439497715796155984394819015434109760158103961,[#6:42](-[#6@:40])(=[#8:43])-[#8:44]-[H:107].([#8:70]-[#15:71](=[#8:72])(-[#8:73])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H].[#8:80]-[#6@@:79](-[#6@@:64])(-[H:132])-[#6@:81](-[#6@:62])(-[#8:82])-[H:134])>>[#6:42](-[#6@:40])(=[#8:43])-[#7](-[#6](-[#6](-[#8]-[H])(-[H])-[H])(-[#6](=[#8])-[#8]-[H])-[H])-[H].([#8:44](-[#15:71](-[#8:70])(=[#8:72])-[#8:73])-[H:107].[#8:82]-[#6@:81](-[#6@:62])(-[H:134])-[#6@@:79](-[#6@@:64])(-[#8:80])-[H:132]),"EVODEX.1-P7249,EVODEX.1-P7397,EVODEX.1-P7192,EVODEX.1-P7273,EVODEX.1-P7388"
